timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.45 ACP Super,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge DART,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP ST,4.6x30mm AP SX,4.6x30mm CT,4.6x30mm FMJ ST,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-09-16 21:26,512,2282,,,545,339,2345,521,,5457,,544,373,440,,1560,,519,2767,,484,5143,4041,,2413,772,970,177,1018,,494,,,309,466,,480,,5027,2193,2303,,493,2114,4979,,1856,491,508,5967,1418,5494,2170,502,381,,688,,284,1921,799,1994,7099
2026-09-16 21:31,512,2282,,,500,319,2345,521,,5457,,544,373,440,,1560,,519,2767,,484,5143,4041,,2413,772,970,177,1018,,494,,,309,466,,480,,5027,2193,2303,,493,2114,4979,,1856,491,508,5967,1418,5494,2170,502,381,,688,,284,1921,799,1994,7099
2026-09-16 21:36,512,2282,,,500,319,2345,521,,5457,830,544,373,440,,1560,,519,2767,,484,5323,4041,,2413,772,970,177,1018,3275,,,,309,466,,480,,5027,2223,2303,,493,2114,4979,,1856,491,508,5967,1418,5614,2170,502,381,,688,,284,1921,769,1994,7099
2026-09-16 21:41,512,2282,,,500,319,2345,521,,5457,830,524,373,,,1560,,519,2767,,484,5143,4041,,2413,772,,177,,3275,,4914,,309,466,,480,,5027,2223,2303,,493,2114,4979,,1856,491,508,5967,1418,5614,2170,502,381,,688,,284,1921,769,1994,7099
2026-09-16 21:46,512,2282,,,500,359,2345,521,,5457,830,524,373,,,1560,,519,2767,,519,5143,4041,,2413,772,995,177,953,3275,524,4914,,309,466,,450,,5027,2223,2303,,493,2114,4979,,1856,476,508,,1418,5614,2170,502,381,,688,,284,1921,799,1994,7099
2026-09-16 21:51,512,2282,,,,359,2345,521,,5457,830,524,373,,,,,379,2767,,484,5323,4041,,2413,772,995,,953,3275,494,4914,,324,466,,450,,5027,2223,2303,,493,2114,4979,,1856,476,528,5967,1418,5614,2170,502,381,1816,688,,264,1921,799,1994,7099
2026-09-16 21:56,512,2282,,,545,339,2345,521,,5457,830,524,373,,,,,379,2767,,484,5323,4041,,2413,772,995,,953,3275,494,4914,,324,466,,435,,5027,2223,2303,,493,2114,4979,,1856,476,528,5967,1418,5614,2170,502,381,1816,688,,264,1921,709,1994,7099
2026-09-16 22:01,512,2282,,,,339,2345,521,,5457,830,524,373,,,,,379,2767,,484,5323,4041,,2413,772,995,,953,3275,494,4914,,324,466,,435,,5027,2223,2303,,478,2114,4979,,1856,476,528,5967,1418,5614,2170,502,381,1816,688,,264,1921,709,1994,7099
2026-09-16 22:06,512,2282,,263,500,339,2345,521,,5457,,524,373,440,,1560,,519,2767,,484,5143,4041,,2413,772,995,,1018,3275,494,4914,,324,466,,435,,5027,2223,2338,,478,2114,4979,,1856,476,528,5967,1418,5614,2170,502,381,1816,688,,264,1961,589,1994,7099
2026-09-16 22:11,512,2282,,,,339,2345,521,,5457,,524,373,440,,1560,,519,2767,,484,5143,4041,4107,2413,772,995,,1018,3275,494,4914,,324,466,5057,435,,5027,2223,2338,,478,2114,4979,,1891,476,528,,1418,5614,2210,502,381,,,,264,1961,589,1994,7099
2026-09-16 22:16,512,2282,,,545,339,2345,521,,5457,,524,373,440,,1560,,519,2767,,484,5143,4041,4107,2413,772,995,,1018,3275,494,4914,,324,466,5057,435,,5027,2223,2338,,478,2114,4979,,1891,461,528,,1418,5614,2210,502,381,,,,244,1961,769,1994,7099
2026-09-16 22:21,497,2282,,263,500,319,2380,521,,5457,,524,373,,,1560,,519,2767,,484,5143,4041,4107,2413,772,995,,1018,3275,494,4914,,324,466,5057,435,,5027,2223,2338,,478,2114,4979,,1891,461,508,,1418,5614,2210,502,381,,,,,1961,769,1994,7099
2026-09-16 22:26,497,2282,,263,500,319,2380,521,,5457,,524,373,,,1560,,519,2767,,484,5143,4041,4107,2413,772,995,,953,,524,4914,,324,466,5057,435,,5027,2223,2338,,478,2114,4979,,1891,446,508,,1418,5614,2210,502,381,,688,,264,1961,769,1994,7099
